Id,SalePrice
1461,120528.960938
1462,156569.953125
1463,186196.890625
1464,192304.5
1465,185913.0
1466,172783.9375
1467,174526.828125
1468,164244.125
1469,188705.15625
1470,122438.820312
1471,194368.265625
1472,93912.59375
1473,98585.9765625
1474,152861.484375
1475,126522.007812
1476,386708.09375
1477,260488.0
1478,282479.0
1479,297534.15625
1480,490865.09375
1481,334656.0
1482,204373.0
1483,167443.15625
1484,167385.359375
1485,177663.15625
1486,188839.28125
1487,348995.5625
1488,237305.671875
1489,203666.703125
1490,211634.546875
1491,190693.546875
1492,92960.2109375
1493,187332.375
1494,309768.65625
1495,303790.78125
1496,239096.875
1497,178588.296875
1498,158780.390625
1499,154635.5
1500,139373.40625
1501,178042.078125
1502,144797.109375
1503,300410.1875
1504,243787.328125
1505,225285.359375
1506,189602.96875
1507,250111.84375
1508,205650.484375
1509,169025.265625
1510,145564.015625
1511,141991.1875
1512,170342.171875
1513,149215.234375
1514,157304.375
1515,208157.40625
1516,162969.375
1517,160753.046875
1518,135105.921875
1519,209162.328125
1520,132347.359375
1521,132656.703125
1522,176573.15625
1523,110293.195312
1524,123085.078125
1525,125822.421875
1526,120842.9375
1527,103602.3125
1528,130937.757812
1529,149648.03125
1530,176948.578125
1531,103538.210938
1532,98286.0390625
1533,136022.9375
1534,125956.40625
1535,149525.625
1536,104786.273438
1537,73393.109375
1538,145688.1875
1539,184889.78125
1540,84566.265625
1541,140470.5625
1542,138065.171875
1543,215977.71875
1544,76106.96875
1545,107621.882812
1546,126312.828125
1547,127286.523438
1548,129254.523438
1549,110322.445312
1550,140822.515625
1551,114214.421875
1552,143671.796875
1553,155705.5625
1554,118819.984375
1555,164386.40625
1556,82796.25
1557,106972.921875
1558,87095.7578125
1559,62940.5039062
1560,133608.0625
1561,137708.015625
1562,127782.640625
1563,118475.320312
1564,157090.453125
1565,151103.203125
1566,234526.875
1567,73428.3984375
1568,226011.0
1569,136071.859375
1570,133170.703125
1571,122398.195312
1572,146619.546875
1573,256234.125
1574,114921.007812
1575,225468.921875
1576,222033.890625
1577,191911.890625
1578,144622.8125
1579,146390.40625
1580,195844.15625
1581,145416.25
1582,128491.78125
1583,327884.09375
1584,216403.265625
1585,141464.453125
1586,74377.1171875
1587,99874.1171875
1588,149956.765625
1589,97096.6875
1590,135317.40625
1591,97978.5078125
1592,111853.398438
1593,131114.203125
1594,125762.320312
1595,110448.875
1596,240289.65625
1597,187581.578125
1598,215695.09375
1599,185938.0
1600,172588.125
1601,73494.7421875
1602,113691.046875
1603,72679.375
1604,268347.03125
1605,249323.09375
1606,169506.953125
1607,162857.96875
1608,210567.53125
1609,196224.59375
1610,148024.796875
1611,139178.828125
1612,162606.71875
1613,152766.90625
1614,123478.242188
1615,87030.90625
1616,73452.90625
1617,94158.4140625
1618,123944.734375
1619,143409.375
1620,164746.90625
1621,138400.8125
1622,136983.9375
1623,268844.5
1624,210045.46875
1625,127792.148438
1626,164176.625
1627,185425.0
1628,274669.59375
1629,184716.890625
1630,350659.6875
1631,224870.015625
1632,238506.359375
1633,165104.578125
1634,186395.171875
1635,182391.53125
1636,152725.96875
1637,195670.15625
1638,190544.65625
1639,185271.75
1640,253118.75
1641,182594.109375
1642,221322.5
1643,229396.1875
1644,225145.109375
1645,195279.421875
1646,157399.96875
1647,165639.21875
1648,133457.03125
1649,133732.21875
1650,118061.15625
1651,120738.0
1652,95394.4296875
1653,95908.4609375
1654,153463.140625
1655,155586.8125
1656,145465.625
1657,152422.15625
1658,142240.015625
1659,131836.921875
1660,152767.625
1661,437273.96875
1662,441513.78125
1663,399002.5625
1664,238055.734375
1665,293818.5625
1666,319576.8125
1667,364315.59375
1668,324514.09375
1669,302499.0625
1670,365542.375
1671,246455.28125
1672,445117.53125
1673,299248.96875
1674,247481.703125
1675,176858.140625
1676,176693.09375
1677,212857.53125
1678,445543.9375
1679,378211.375
1680,336239.5625
1681,254321.5625
1682,316007.28125
1683,172008.25
1684,177753.65625
1685,174227.65625
1686,169515.515625
1687,166049.328125
1688,188747.265625
1689,198742.046875
1690,201856.015625
1691,179776.78125
1692,278598.34375
1693,165260.375
1694,186515.90625
1695,169382.53125
1696,302695.3125
1697,174286.984375
1698,389853.34375
1699,312104.71875
1700,235070.5625
1701,275266.15625
1702,247715.953125
1703,258234.6875
1704,279765.3125
1705,234483.9375
1706,395557.09375
1707,217894.9375
1708,197794.546875
1709,296468.59375
1710,217055.578125
1711,253971.09375
1712,281152.125
1713,270063.03125
1714,220802.390625
1715,204133.796875
1716,187684.46875
1717,177976.546875
1718,136080.421875
1719,202573.984375
1720,252275.28125
1721,172686.59375
1722,130377.039062
1723,154142.546875
1724,211511.0625
1725,234898.90625
1726,177918.0
1727,147722.015625
1728,182261.46875
1729,162496.34375
1730,160548.0625
1731,125871.507812
1732,129385.867188
1733,117844.953125
1734,117572.171875
1735,130014.351562
1736,118135.71875
1737,315679.25
1738,213560.453125
1739,270321.5
1740,212583.859375
1741,190543.03125
1742,174130.984375
1743,177939.71875
1744,293362.75
1745,213507.296875
1746,187801.203125
1747,218885.6875
1748,220522.71875
1749,146951.875
1750,128076.304688
1751,238399.703125
1752,121636.929688
1753,150169.859375
1754,207864.40625
1755,161623.890625
1756,128112.710938
1757,120850.664062
1758,143629.046875
1759,164384.6875
1760,165336.828125
1761,139651.890625
1762,178442.734375
1763,178182.546875
1764,117811.804688
1765,151626.484375
1766,181556.09375
1767,217888.078125
1768,144422.40625
1769,182419.359375
1770,144669.578125
1771,129800.765625
1772,129817.84375
1773,138364.125
1774,140432.390625
1775,142194.71875
1776,122898.929688
1777,112877.851562
1778,137332.53125
1779,115387.195312
1780,185636.96875
1781,127562.75
1782,94961.28125
1783,139174.046875
1784,103958.8125
1785,119949.875
1786,155638.765625
1787,162608.890625
1788,57086.8085938
1789,100492.46875
1790,79527.8046875
1791,176070.875
1792,149392.640625
1793,132297.390625
1794,146985.375
1795,133082.21875
1796,125168.476562
1797,109639.210938
1798,126939.09375
1799,112560.945312
1800,128747.65625
1801,122030.9375
1802,143222.8125
1803,152234.3125
1804,141350.09375
1805,140919.78125
1806,114756.296875
1807,135883.4375
1808,126212.523438
1809,114752.023438
1810,151515.90625
1811,90767.109375
1812,91136.1015625
1813,120182.78125
1814,96354.8515625
1815,54082.9375
1816,89370.703125
1817,102952.84375
1818,134927.71875
1819,129521.179688
1820,47509.2421875
1821,111211.15625
1822,150781.1875
1823,37586.171875
1824,129947.414062
1825,132471.875
1826,100714.195312
1827,106754.21875
1828,135427.015625
1829,114806.539062
1830,132924.421875
1831,162858.75
1832,78312.0703125
1833,141947.3125
1834,123604.070312
1835,135408.546875
1836,126050.015625
1837,87113.6171875
1838,115968.914062
1839,85221.328125
1840,152266.25
1841,132792.90625
1842,78141.3046875
1843,130205.4375
1844,137926.59375
1845,140350.71875
1846,152896.046875
1847,152759.328125
1848,56196.4375
1849,115879.921875
1850,121017.4375
1851,157781.5625
1852,130105.390625
1853,126327.40625
1854,175926.359375
1855,139173.78125
1856,224299.0
1857,151880.625
1858,141429.375
1859,130509.273438
1860,143289.890625
1861,130509.273438
1862,343281.28125
1863,333892.8125
1864,333892.8125
1865,342849.71875
1866,333237.1875
1867,246589.046875
1868,297006.28125
1869,196321.0
1870,232423.640625
1871,260181.140625
1872,169668.53125
1873,239038.75
1874,145892.28125
1875,201060.609375
1876,188191.15625
1877,207719.75
1878,208613.890625
1879,130501.1875
1880,139536.46875
1881,239303.328125
1882,255713.90625
1883,187459.25
1884,200124.578125
1885,261551.421875
1886,311220.5
1887,200130.109375
1888,280825.46875
1889,147695.671875
1890,113911.796875
1891,135388.40625
1892,105507.664062
1893,119775.78125
1894,126078.265625
1895,140818.359375
1896,128692.289062
1897,115021.664062
1898,113014.648438
1899,155217.9375
1900,156132.328125
1901,163173.875
1902,142812.53125
1903,212098.859375
1904,158224.421875
1905,198000.640625
1906,160001.765625
1907,197072.28125
1908,113857.492188
1909,136889.390625
1910,121128.625
1911,218077.875
1912,316823.84375
1913,150831.234375
1914,47779.1445312
1915,305179.09375
1916,61741.1796875
1917,280135.875
1918,140757.265625
1919,161761.59375
1920,138476.453125
1921,441511.25
1922,336105.53125
1923,213763.796875
1924,217842.984375
1925,194723.375
1926,399958.8125
1927,137342.75
1928,152242.015625
1929,123550.5625
1930,133445.3125
1931,141930.390625
1932,140789.359375
1933,179301.125
1934,181898.375
1935,168071.90625
1936,188952.59375
1937,184257.328125
1938,165775.765625
1939,242098.3125
1940,187073.3125
1941,172809.8125
1942,186866.65625
1943,197325.59375
1944,360689.8125
1945,393348.53125
1946,135377.171875
1947,295375.03125
1948,178997.6875
1949,237465.734375
1950,187493.234375
1951,259301.515625
1952,207219.953125
1953,162328.90625
1954,180053.375
1955,133527.046875
1956,294233.0
1957,151992.046875
1958,334774.75
1959,137538.4375
1960,114307.15625
1961,122983.585938
1962,96421.765625
1963,101642.445312
1964,110512.40625
1965,143849.609375
1966,149449.9375
1967,277543.9375
1968,439347.28125
1969,407951.1875
1970,445724.96875
1971,450867.25
1972,401534.5625
1973,250616.359375
1974,332405.59375
1975,328323.71875
1976,278778.53125
1977,362344.34375
1978,365523.90625
1979,342513.125
1980,197750.421875
1981,352677.3125
1982,217858.5625
1983,204059.828125
1984,166554.78125
1985,220765.75
1986,215921.078125
1987,180329.875
1988,176608.859375
1989,189533.1875
1990,208975.109375
1991,225279.5625
1992,210109.96875
1993,166779.375
1994,242118.171875
1995,189542.21875
1996,254744.90625
1997,315372.625
1998,347526.90625
1999,253665.859375
2000,313374.6875
2001,251246.9375
2002,249082.8125
2003,269553.3125
2004,265043.1875
2005,223143.25
2006,224015.96875
2007,251683.640625
2008,219329.09375
2009,189218.03125
2010,201667.25
2011,146775.53125
2012,180506.234375
2013,179231.890625
2014,179920.171875
2015,212808.203125
2016,185859.8125
2017,193880.0625
2018,127905.054688
2019,132888.046875
2020,104109.328125
2021,111720.984375
2022,176539.65625
2023,141937.84375
2024,239492.59375
2025,354025.90625
2026,174812.34375
2027,148658.859375
2028,154897.9375
2029,170724.375
2030,274831.53125
2031,234485.5
2032,253049.484375
2033,272454.40625
2034,162451.25
2035,212019.375
2036,197680.078125
2037,199324.40625
2038,268911.65625
2039,237158.171875
2040,261156.875
2041,283307.5
2042,201141.34375
2043,167145.28125
2044,173558.828125
2045,218811.390625
2046,140300.65625
2047,147145.53125
2048,139731.6875
2049,138157.5
2050,189273.984375
2051,111485.445312
2052,130887.945312
2053,146548.953125
2054,75658.5
2055,164067.84375
2056,139894.625
2057,114925.289062
2058,226007.5625
2059,134905.84375
2060,164455.09375
2061,185477.703125
2062,133815.28125
2063,112665.015625
2064,139824.0625
2065,118731.96875
2066,157710.25
2067,112352.882812
2068,151463.890625
2069,86018.765625
2070,113816.015625
2071,92378.0703125
2072,125551.523438
2073,142174.390625
2074,193610.296875
2075,151423.171875
2076,128414.96875
2077,152572.53125
2078,129995.007812
2079,130733.25
2080,120846.632812
2081,131969.25
2082,130717.546875
2083,151692.875
2084,116455.125
2085,119581.296875
2086,113804.625
2087,124719.015625
2088,98602.5234375
2089,73976.859375
2090,128582.984375
2091,114599.679688
2092,122371.585938
2093,115187.203125
2094,119335.554688
2095,137187.625
2096,76397.4140625
2097,91048.6171875
2098,144443.34375
2099,52678.046875
2100,78881.3671875
2101,123505.914062
2102,125916.773438
2103,105801.6875
2104,133934.90625
2105,121600.859375
2106,71303.25
2107,216906.375
2108,113833.390625
2109,109761.71875
2110,132077.53125
2111,144774.328125
2112,138563.375
2113,118048.882812
2114,114972.203125
2115,161398.234375
2116,126774.4375
2117,155586.8125
2118,119516.875
2119,100439.101562
2120,114713.070312
2121,91080.0546875
2122,105256.109375
2123,86246.9609375
2124,171649.375
2125,138581.625
2126,143957.890625
2127,158867.484375
2128,122159.015625
2129,105741.5625
2130,137296.78125
2131,153257.9375
2132,116922.734375
2133,124128.796875
2134,124116.132812
2135,100106.21875
2136,71490.296875
2137,112908.429688
2138,131309.03125
2139,153700.859375
2140,142248.84375
2141,143926.453125
2142,123480.945312
2143,147942.796875
2144,127128.820312
2145,136673.234375
2146,161707.140625
2147,136411.234375
2148,129044.890625
2149,142277.46875
2150,233393.1875
2151,115957.96875
2152,172373.96875
2153,167896.0
2154,103851.992188
2155,134863.53125
2156,275757.78125
2157,229141.25
2158,228307.328125
2159,202977.578125
2160,173052.25
2161,246538.734375
2162,341197.9375
2163,335904.625
2164,262784.03125
2165,198487.859375
2166,149911.859375
2167,224185.234375
2168,195086.953125
2169,200419.09375
2170,222410.265625
2171,151849.484375
2172,136234.171875
2173,161533.734375
2174,231193.171875
2175,342472.28125
2176,321358.28125
2177,246576.109375
2178,211655.9375
2179,141785.09375
2180,222618.65625
2181,189290.953125
2182,217460.234375
2183,184159.65625
2184,125646.273438
2185,118727.664062
2186,147666.65625
2187,155190.109375
2188,156292.171875
2189,226579.015625
2190,85221.1640625
2191,83921.9296875
2192,94531.0859375
2193,106879.71875
2194,103034.367188
2195,108556.945312
2196,100460.460938
2197,114180.765625
2198,164602.578125
2199,176208.453125
2200,152703.984375
2201,147233.546875
2202,197875.875
2203,147905.28125
2204,182920.03125
2205,115161.390625
2206,144493.078125
2207,227505.3125
2208,254917.703125
2209,235069.21875
2210,124662.53125
2211,121658.625
2212,116871.789062
2213,101756.109375
2214,132545.296875
2215,101293.789062
2216,154069.359375
2217,80100.5078125
2218,63780.5390625
2219,69966.328125
2220,43819.7773438
2221,305870.8125
2222,267262.625
2223,276714.3125
2224,203717.609375
2225,118633.273438
2226,190624.640625
2227,210020.828125
2228,260941.265625
2229,251717.0
2230,150997.1875
2231,215747.765625
2232,178567.34375
2233,168421.53125
